Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
2782,Mawile,,303,,928,90,15.0,14.0,14.0,95.6,20.0,20.0,,,,2023-06-07 01:33,6/7/2023,,,0,0,0,3500,49.16%,2083.0,94.78%,130000.0,122.0,Mawile,,0.0,99.76%,11.0,98.58%,475000.0,248.0,Mawile,,0.0,,,,,,,,,
1080,Mawile,,303,♀,908,89,12.0,15.0,12.0,86.7,20.0,20.0,,,,2023-07-09 13:26,7/8/2023,,,0,0,0,2500,71.18%,1181.0,95.89%,153000.0,150.0,Mawile,,0.0,98.56%,60.0,96.69%,475000.0,248.0,Mawile,,0.0,,,,,,,,,
196,Sableye,Normal,302,,606,77,12.0,10.0,13.0,77.8,15.0,15.0,,,,2023-08-04 01:03,8/3/2023,,,0,0,0,1900,64.40%,1459.0,94.08%,346400.0,268.0,Sableye,Normal,0.0,94.70%,218.0,94.08%,496400.0,268.0,Sableye,Normal,0.0,,,,,,,,,
1965,Sableye,,302,♂,618,78,14.0,10.0,15.0,86.7,15.0,15.0,,,,2023-06-26 20:12,6/25/2023,,,0,0,0,1900,68.30%,1299.0,94.34%,310400.0,268.0,Sableye,Normal,0.0,98.17%,76.0,96.07%,496400.0,268.0,Sableye,Normal,0.0,,,,,,,,,
5211,Sableye,,302,♀,313,56,9.0,11.0,13.0,73.3,8.0,8.0,,,,2023-02-24 17:30,12/8/2022,,,0,1,0,961,89.55%,429.0,96.16%,481926.0,384.0,Sableye,Normal,1.0,98.24%,73.0,96.15%,404600.0,215.0,Sableye,Normal,2.0,80.42%,803.0,94.78%,11402.0,21.0,Sableye,Normal,1.0,
3707,Sableye,,302,,620,77,13.0,15.0,13.0,91.1,15.0,15.0,,,,2023-05-08 14:57,4/18/2023,,,0,0,0,1900,74.65%,1039.0,94.76%,299400.0,268.0,Sableye,Normal,0.0,99.58%,18.0,97.94%,496400.0,268.0,Sableye,Normal,0.0,,,,,,,,,
71,Delcatty,,301,♀,1070,126,10.0,15.0,14.0,86.7,26.0,26.0,,,,2023-08-10 00:53,7/13/2023,,,0,0,0,4000,82.44%,720.0,95.50%,250000.0,214.0,Delcatty,,0.0,98.24%,73.0,95.98%,436000.0,214.0,Delcatty,,0.0,,,,,,,,,
4754,Skitty,,300,♀,212,69,3.0,7.0,14.0,53.3,12.0,12.0,,,,2023-02-25 18:38,2/25/2023,,,0,0,0,1300,91.18%,362.0,96.47%,490400.0,330.0,Delcatty,,0.0,51.45%,1989.0,86.11%,505400.0,330.0,Delcatty,,0.0,89.08%,448.0,95.44%,2600.0,54.0,Delcatty,,0.0,
2340,Skitty,,300,♂,299,78,11.0,13.0,14.0,84.4,15.0,15.0,,,,2023-06-17 12:00,2/23/2023,8.22kg,0.6m,0,0,0,1900,73.68%,1079.0,94.82%,310400.0,318.0,Delcatty,,0.0,97.29%,112.0,95.30%,496400.0,318.0,Delcatty,,0.0,63.96%,1477.0,93.23%,52400.0,48.0,Skitty,,0.0,
530,Nosepass,,299,♂,419,59,15.0,12.0,13.0,88.9,15.0,15.0,,,,2023-07-28 14:55,7/28/2023,,,0,0,0,1900,49.77%,2058.0,94.30%,56400.0,101.0,Probopass,,0.0,99.27%,31.0,98.27%,496400.0,318.0,Probopass,,0.0,14.29%,3511.0,88.09%,9800.0,10.0,Nosepass,,0.0,
2341,Nosepass,,299,♀,838,83,13.0,12.0,10.0,77.8,32.0,32.0,,,,2023-06-17 12:00,6/23/2018,102.91kg,0.99m,0,0,0,6000,93.87%,252.0,92.72%,378000.0,162.0,Nosepass,,0.0,92.75%,298.0,94.90%,378000.0,212.0,Probopass,,0.0,,,,,,,,,
1577,Nosepass,,299,♂,519,68,3.0,5.0,8.0,35.6,22.0,22.0,,,,2023-06-26 23:42,2/26/2023,111.76kg,1.09m,0,0,0,3000,91.75%,339.0,97.11%,49500.0,94.0,Probopass,,0.0,20.51%,3256.0,85.07%,464000.0,288.0,Probopass,,0.0,,,,,,,,,
2891,Nosepass,,299,♂,364,55,15.0,11.0,14.0,88.9,13.0,13.0,,,,2023-06-06 23:59,6/6/2023,,,0,0,0,1600,58.61%,1696.0,94.80%,62800.0,109.0,Probopass,,0.0,99.54%,20.0,98.62%,502800.0,326.0,Probopass,,0.0,11.23%,3636.0,87.70%,16200.0,18.0,Nosepass,,0.0,
832,Azurill,,298,♀,202,89,14.0,15.0,13.0,93.3,20.0,20.0,,,,2023-07-11 22:21,7/11/2023,,,0,0,0,2500,29.23%,2899.0,93.19%,161000.0,210.0,Azumarill,,0.0,99.63%,16.0,98.23%,475000.0,298.0,Azumarill,,0.0,99.83%,8.0,98.90%,431000.0,273.0,Marill,,0.0,
4064,Azurill,,298,♀,200,89,14.0,13.0,13.0,88.9,20.0,20.0,,,,2023-04-16 13:29,1/29/2019,0.85kg,0.14m,0,0,0,2500,30.57%,2844.0,93.27%,169000.0,220.0,Azumarill,,0.0,98.83%,49.0,97.05%,475000.0,298.0,Azumarill,,0.0,98.97%,43.0,97.66%,445000.0,273.0,Marill,,0.0,
1581,Hariyama,,297,♂,1821,203,13.0,12.0,15.0,88.9,23.0,23.0,Bullet Punch,Heavy Slam,,2023-06-26 23:42,12/6/2022,259.82kg,2.4m,0,0,0,3500,,,,,,,,,58.41%,1704.0,96.13%,92000.0,82.0,Hariyama,,0.0,,,,,,,,,
985,Hariyama,,297,,1192,164,13.0,13.0,15.0,91.1,15.0,15.0,,,,2023-07-09 16:52,7/9/2023,,,0,0,0,2200,39.17%,2492.0,94.38%,14200.0,14.0,Hariyama,,0.0,47.77%,2140.0,95.72%,124400.0,112.0,Hariyama,,0.0,,,,,,,,,
3805,Hariyama,,297,♂,996,150,5.0,15.0,10.0,66.7,13.0,13.0,,,,2023-05-02 02:01,4/26/2023,,,0,1,0,0,98.27%,72.0,98.47%,30364.0,39.0,Hariyama,,1.0,91.33%,356.0,97.88%,197764.0,210.0,Hariyama,,1.0,,,,,,,,,
1582,Hariyama,,297,♂,1493,184,5.0,15.0,10.0,66.7,19.5,19.5,,,,2023-06-26 23:41,4/26/2023,,,0,0,0,0,98.27%,72.0,98.47%,0.0,0.0,Hariyama,,0.0,91.33%,356.0,97.88%,139500.0,132.0,Hariyama,,0.0,,,,,,,,,
3806,Makuhita,,296,♂,273,89,5.0,15.0,10.0,66.7,13.0,13.0,,,,2023-05-02 02:00,4/26/2023,72.36kg,0.96m,0,1,0,1921,98.27%,72.0,98.47%,30364.0,89.0,Hariyama,,1.0,91.33%,356.0,97.88%,197764.0,260.0,Hariyama,,1.0,88.74%,462.0,95.43%,57964.0,68.0,Makuhita,,1.0,
1578,Makuhita,,296,♂,559,123,12.0,15.0,9.0,80.0,25.0,25.0,,,,2023-06-26 23:42,11/11/2022,54.44kg,0.79m,0,2,0,3600,97.85%,89.0,94.33%,399600.0,210.0,Makuhita,,2.0,63.05%,1514.0,96.32%,70200.0,115.0,Hariyama,,2.0,,,,,,,,,
1583,Loudred,,294,♀,566,108,15.0,15.0,13.0,95.6,15.0,15.0,,,,2023-06-26 23:41,11/12/2022,40.95kg,0.96m,0,0,0,1900,99.90%,5.0,98.88%,496400.0,268.0,Loudred,,0.0,79.05%,859.0,96.41%,358400.0,318.0,Exploud,,0.0,,,,,,,,,
1584,Loudred,,294,♂,524,104,15.0,14.0,12.0,91.1,14.0,14.0,,,,2023-06-26 23:41,,52.28kg,1.12m,0,0,0,1600,99.44%,24.0,97.29%,499600.0,272.0,Loudred,,0.0,78.41%,885.0,96.36%,374600.0,322.0,Exploud,,0.0,,,,,,,,,
4122,Whismur,,293,♂,203,78,14.0,12.0,15.0,91.1,11.0,11.0,,,,2023-04-07 22:54,11/20/2022,18.76kg,0.62m,0,0,0,1300,98.75%,52.0,96.22%,508000.0,296.0,Loudred,,0.0,82.03%,737.0,96.61%,396000.0,346.0,Exploud,,0.0,84.91%,619.0,95.38%,6800.0,22.0,Loudred,,0.0,
4065,Whismur,,293,♂,263,86,15.0,14.0,12.0,91.1,14.0,14.0,,,,2023-04-16 13:29,4/4/2023,19.98kg,0.67m,0,0,0,1600,99.44%,24.0,97.29%,499600.0,284.0,Loudred,,0.0,78.41%,885.0,96.36%,374600.0,334.0,Exploud,,0.0,55.46%,1825.0,91.58%,67600.0,62.0,Whismur,,0.0,
1585,Whismur,,293,♂,158,73,0.0,11.0,13.0,53.3,10.0,10.0,,,,2023-06-26 23:41,2/25/2023,23.7kg,0.73m,0,0,0,1000,97.34%,110.0,97.98%,62500.0,125.0,Exploud,,0.0,55.80%,1811.0,94.78%,510000.0,348.0,Exploud,,0.0,99.22%,33.0,98.57%,13600.0,30.0,Loudred,,0.0,
1586,Whismur,,293,♂,117,61,5.0,14.0,15.0,75.6,7.0,7.0,,,,2023-06-26 23:41,4/6/2023,12.52kg,0.54m,0,0,0,800,93.33%,274.0,97.34%,60700.0,125.0,Exploud,,0.0,99.51%,21.0,99.29%,500200.0,354.0,Exploud,,0.0,99.83%,8.0,99.34%,1600.0,64.0,Exploud,,0.0,
559,Whismur,,293,,447,120,4.0,15.0,15.0,75.6,26.0,26.0,,,,2023-07-26 22:02,7/26/2023,,,0,0,0,5000,92.72%,299.0,92.62%,436000.0,226.0,Loudred,,0.0,99.71%,13.0,99.41%,421000.0,276.0,Exploud,,0.0,98.22%,74.0,97.68%,26000.0,24.0,Whismur,,0.0,
2343,Whismur,,293,♀,143,65,13.0,12.0,12.0,82.2,8.0,8.0,,,,2023-06-17 12:00,4/14/2023,20.12kg,0.71m,0,1,0,961,99.83%,8.0,98.40%,402600.0,223.0,Loudred,,2.0,90.26%,400.0,97.33%,290100.0,268.0,Exploud,,2.0,53.63%,1900.0,91.44%,108126.0,127.0,Whismur,,1.0,
5214,Whismur,,293,♀,560,125,14.0,15.0,9.0,84.4,30.0,30.0,,,,2023-02-24 17:28,11/6/2022,,,0,0,0,5000,98.97%,43.0,96.54%,400000.0,194.0,Loudred,,0.0,89.04%,450.0,97.19%,301000.0,244.0,Exploud,,0.0,,,,,,,,,
4123,Whismur,,293,♀,485,120,13.0,14.0,15.0,93.3,26.0,26.0,,,,2023-04-07 22:54,4/5/2023,13.01kg,0.51m,0,0,0,4000,99.56%,19.0,97.63%,436000.0,226.0,Loudred,,0.0,90.84%,376.0,97.40%,324000.0,276.0,Exploud,,0.0,52.75%,1936.0,91.38%,4000.0,4.0,Whismur,,0.0,
4700,Shedinja,,292,,144,10,14.0,14.0,11.0,86.7,15.0,15.0,,,,2023-02-26 16:31,2/26/2023,,,0,0,0,1900,85.10%,611.0,75.60%,496400.0,268.0,Shedinja,,0.0,85.10%,611.0,75.60%,496400.0,268.0,Shedinja,,0.0,85.10%,611.0,75.60%,496400.0,268.0,Shedinja,,0.0,
4701,Ninjask,,291,♂,1455,120,0.0,14.0,14.0,62.2,28.0,28.0,,,,2023-02-26 16:28,2/26/2023,,,0,0,0,4500,98.12%,78.0,98.24%,4500.0,4.0,Ninjask,,0.0,83.52%,676.0,91.61%,419000.0,198.0,Ninjask,,0.0,,,,,,,,,
4636,Nincada,,290,♀,320,64,3.0,11.0,14.0,62.2,17.0,17.0,,,,2023-03-01 03:41,2/26/2023,8.48kg,0.61m,0,0,0,2200,93.46%,269.0,97.34%,74300.0,116.0,Ninjask,,0.0,78.90%,865.0,90.78%,488800.0,310.0,Ninjask,,0.0,97.80%,91.0,97.73%,56800.0,50.0,Nincada,,0.0,
4289,Slaking,,289,♀,671,94,0.0,5.0,11.0,35.6,6.0,6.0,Yawn,Hyper Beam,,2023-03-26 22:40,2/22/2023,166.72kg,2.21m,0,0,0,600,41.49%,2397.0,93.65%,12300.0,16.0,Slaking,,0.0,97.07%,121.0,98.37%,49400.0,53.0,Slaking,,0.0,,,,,,,,,
2530,Vigoroth,,288,♀,25,19,2.0,13.0,14.0,64.4,1.0,1.0,,,,2023-06-13 11:56,2/28/2023,53.45kg,1.48m,0,0,0,200,98.80%,50.0,98.69%,110000.0,114.0,Vigoroth,,0.0,91.60%,345.0,97.77%,47500.0,158.0,Slaking,,0.0,85.74%,585.0,95.91%,9000.0,17.0,Vigoroth,,0.0,
1913,Slakoth,,287,♂,833,123,14.0,11.0,14.0,86.7,30.0,30.0,,,,2023-06-26 20:35,2/28/2023,29.01kg,0.76m,0,0,0,5000,98.07%,80.0,95.45%,400000.0,182.0,Slakoth,,0.0,97.92%,86.0,96.38%,400000.0,207.0,Vigoroth,,0.0,,,,,,,,,
692,Slakoth,,287,♂,475,93,15.0,10.0,15.0,88.9,17.0,17.0,Yawn,,,2023-07-16 00:19,7/15/2023,20.35kg,0.68m,0,0,0,2500,45.84%,2219.0,94.75%,60800.0,79.0,Vigoroth,,0.0,78.12%,897.0,96.88%,13800.0,137.0,Slaking,,0.0,19.07%,3315.0,89.78%,2200.0,2.0,Slakoth,,0.0,
4454,Slakoth,,287,♀,12,15,2.0,13.0,14.0,64.4,1.0,1.0,,,,2023-03-06 00:24,2/28/2023,23.74kg,0.77m,0,0,0,200,98.80%,50.0,98.69%,110000.0,139.0,Vigoroth,,0.0,91.60%,345.0,97.77%,47500.0,183.0,Slaking,,0.0,90.23%,401.0,95.59%,42500.0,54.0,Slakoth,,0.0,
120,Slakoth,,287,♀,448,89,14.0,14.0,12.0,88.9,16.0,16.0,,,,2023-08-06 22:17,8/4/2023,,,0,0,0,2200,55.73%,1814.0,95.27%,64600.0,83.0,Vigoroth,,0.0,14.97%,3483.0,94.12%,15100.0,139.0,Slaking,,0.0,28.55%,2927.0,90.57%,6000.0,6.0,Slakoth,,0.0,
102,Slakoth,,287,♂,823,120,15.0,15.0,12.0,93.3,29.0,29.0,,,,2023-08-09 15:46,8/9/2023,,,0,0,0,5000,99.83%,8.0,98.59%,410000.0,190.0,Slakoth,,0.0,99.68%,14.0,98.26%,410000.0,215.0,Vigoroth,,0.0,,,,,,,,,
1912,Slakoth,,287,♂,170,55,4.0,14.0,4.0,48.9,7.0,7.0,,,,2023-06-26 20:35,2/28/2023,20.7kg,0.76m,0,0,0,800,97.34%,110.0,97.78%,11100.0,139.0,Slaking,,0.0,50.33%,2035.0,95.69%,42700.0,171.0,Slaking,,0.0,91.60%,345.0,95.75%,40200.0,44.0,Slakoth,,0.0,
1911,Slakoth,,287,♀,208,67,0.0,1.0,14.0,33.3,9.0,9.0,,,,2023-06-26 20:35,2/28/2023,35.12kg,0.95m,0,0,0,1000,89.55%,429.0,97.32%,122000.0,139.0,Vigoroth,,0.0,82.76%,707.0,97.13%,45000.0,172.0,Slaking,,0.0,94.21%,238.0,96.21%,45000.0,47.0,Slakoth,,0.0,
2345,Breloom,,286,♂,588,63,15.0,13.0,15.0,95.6,8.0,8.0,,,,2023-06-17 11:59,6/4/2023,,,0,0,0,800,77.61%,918.0,96.21%,38600.0,42.0,Breloom,,0.0,75.21%,1016.0,96.81%,207600.0,212.0,Breloom,,0.0,,,,,,,,,
1129,Shroomish,,285,♀,111,51,2.0,15.0,6.0,51.1,6.0,6.0,,,,2023-07-09 13:21,7/8/2023,,,0,0,0,600,93.36%,273.0,97.46%,49400.0,103.0,Breloom,,0.0,86.52%,553.0,97.42%,308400.0,344.0,Breloom,,0.0,97.26%,113.0,97.34%,80400.0,80.0,Shroomish,,0.0,
2479,Shroomish,,285,♀,298,81,15.0,13.0,15.0,95.6,13.0,13.0,,,,2023-06-14 21:06,6/14/2023,,,0,0,0,1600,77.61%,918.0,96.21%,27800.0,78.0,Breloom,,0.0,75.21%,1016.0,96.81%,196800.0,248.0,Breloom,,0.0,23.81%,3121.0,89.35%,35800.0,35.0,Shroomish,,0.0,
864,Shroomish,,285,♂,611,117,11.0,15.0,11.0,82.2,28.0,28.0,,,,2023-07-10 18:45,6/4/2023,6.19kg,0.5m,0,0,0,4500,95.92%,168.0,93.49%,419000.0,198.0,Shroomish,,0.0,66.67%,1366.0,96.45%,131000.0,194.0,Breloom,,0.0,,,,,,,,,
1278,Shroomish,,285,♂,469,113,1.0,6.0,15.0,48.9,25.0,25.0,,,,2023-07-01 23:04,6/28/2023,,,0,0,0,4000,26.23%,3022.0,78.20%,444000.0,220.0,Shroomish,,0.0,92.28%,317.0,97.86%,247000.0,270.0,Breloom,,0.0,94.68%,219.0,96.70%,12000.0,10.0,Shroomish,,0.0,
1591,Masquerain,,284,♀,498,72,3.0,5.0,15.0,51.1,8.5,8.5,Air Slash,,,2023-06-26 23:40,2/25/2023,4.82kg,0.88m,0,0,0,800,69.35%,1256.0,95.41%,68800.0,69.0,Masquerain,,0.0,54.31%,1872.0,91.14%,512800.0,289.0,Masquerain,,0.0,97.41%,107.0,97.17%,0.0,0.0,Masquerain,,0.0,
1588,Surskit,,283,♀,721,102,13.0,15.0,15.0,95.6,35.0,35.0,,,,2023-06-26 23:41,5/15/2023,1.4kg,0.46m,0,0,0,8000,99.85%,7.0,98.15%,338000.0,118.0,Surskit,,0.0,99.34%,28.0,98.90%,294000.0,168.0,Masquerain,,0.0,,,,,,,,,
1587,Surskit,,283,♂,145,46,9.0,15.0,14.0,84.4,7.0,7.0,,,,2023-06-26 23:41,2/26/2023,0.95kg,0.4m,0,0,0,800,65.69%,1406.0,95.23%,60700.0,113.0,Masquerain,,0.0,99.85%,7.0,99.36%,515200.0,342.0,Masquerain,,0.0,91.28%,358.0,95.77%,1600.0,52.0,Masquerain,,0.0,
4644,Surskit,,283,♀,322,69,12.0,11.0,14.0,82.2,15.0,15.0,,,,2023-03-01 03:33,2/25/2023,1.4kg,0.44m,0,0,0,1900,45.40%,2237.0,94.31%,41900.0,89.0,Masquerain,,0.0,98.58%,59.0,98.40%,496400.0,318.0,Masquerain,,0.0,36.58%,2598.0,91.31%,38400.0,36.0,Surskit,,0.0,
1590,Surskit,,283,♂,332,69,13.0,15.0,15.0,95.6,15.0,15.0,,,,2023-06-26 23:40,2/25/2023,2.69kg,0.6m,0,0,0,1900,44.91%,2257.0,94.27%,38400.0,86.0,Masquerain,,0.0,99.34%,28.0,98.90%,452400.0,318.0,Masquerain,,0.0,69.50%,1250.0,93.86%,35400.0,33.0,Surskit,,0.0,
4800,Surskit,,283,♀,71,34,3.0,9.0,15.0,60.0,4.0,4.0,,,,2023-02-25 15:00,2/25/2023,,,0,0,0,400,97.85%,89.0,97.87%,74400.0,128.0,Masquerain,,0.0,73.99%,1066.0,93.49%,518400.0,348.0,Masquerain,,0.0,95.95%,167.0,97.07%,78400.0,81.0,Surskit,,0.0,
1596,Gardevoir,Normal,282,♂,1458,101,10.0,11.0,15.0,80.0,17.0,17.0,,,,2023-06-26 23:39,11/30/2022,65.73kg,1.87m,0,0,0,2200,27.99%,2950.0,93.77%,0.0,0.0,Gardevoir,Normal,0.0,78.02%,901.0,97.22%,78800.0,70.0,Gardevoir,Normal,0.0,,,,,,,,,
1593,Ralts,,280,♀,371,77,4.0,14.0,11.0,64.4,28.0,28.0,,,,2023-06-26 23:39,2/26/2023,3.66kg,0.34m,0,0,0,4500,80.61%,795.0,87.49%,419000.0,223.0,Kirlia,,0.0,59.12%,1675.0,96.42%,14000.0,137.0,Gardevoir,Normal,0.0,97.14%,118.0,96.81%,307000.0,198.0,Ralts,,0.0,
4455,Ralts,,280,♀,273,68,4.0,10.0,13.0,60.0,21.0,21.0,,,,2023-03-06 00:24,2/26/2023,5.07kg,0.4m,0,0,0,3000,71.94%,1150.0,85.71%,470000.0,269.0,Kirlia,,0.0,95.16%,199.0,98.39%,70000.0,187.0,Gardevoir,Normal,0.0,93.02%,287.0,95.26%,398000.0,244.0,Ralts,,0.0,
5220,Ralts,,280,♂,296,68,14.0,11.0,15.0,88.9,20.0,20.0,,,,2023-02-24 17:27,11/17/2022,,,0,0,0,2500,98.80%,50.0,95.46%,475000.0,273.0,Kirlia,,0.0,57.80%,1729.0,96.36%,60500.0,179.0,Gardevoir,Normal,0.0,65.32%,1421.0,91.03%,178000.0,182.0,Ralts,,0.0,
5219,Ralts,,280,♂,115,42,12.0,12.0,15.0,86.7,8.0,8.0,,,,2023-02-24 17:27,2/13/2023,,,0,1,0,961,54.21%,1876.0,94.99%,29766.0,173.0,Gardevoir,Normal,1.0,49.87%,2054.0,96.05%,118926.0,262.0,Gardevoir,Normal,1.0,79.68%,833.0,92.72%,281526.0,331.0,Ralts,,1.0,
3303,Ralts,,280,,209,58,4.0,12.0,11.0,60.0,16.0,16.0,,,,2023-05-17 22:53,5/9/2023,,,0,0,0,2500,98.02%,82.0,98.31%,8200.0,133.0,Gardevoir,Normal,0.0,89.28%,440.0,97.86%,92600.0,207.0,Gardevoir,Normal,0.0,93.24%,278.0,95.31%,406600.0,264.0,Ralts,,0.0,
1594,Ralts,,280,♀,195,53,14.0,15.0,12.0,91.1,13.0,13.0,,,,2023-06-26 23:39,2/3/2023,8.73kg,0.46m,0,1,0,1921,59.39%,1664.0,95.22%,16804.0,149.0,Gardevoir,Normal,1.0,67.01%,1352.0,96.73%,105964.0,238.0,Gardevoir,Normal,1.0,70.43%,1212.0,91.58%,226564.0,249.0,Ralts,,1.0,
1601,Pelipper,,279,♂,1844,126,11.0,15.0,15.0,91.1,32.0,32.0,Wing Attack,Hydro Pump,,2023-06-26 23:39,11/9/2022,32.66kg,1.17m,0,0,0,6000,,,,,,,,,99.19%,34.0,97.89%,378000.0,162.0,Pelipper,,0.0,,,,,,,,,
1602,Pelipper,,279,♀,1788,122,14.0,12.0,13.0,86.7,30.0,30.0,Water Gun,Hurricane,,2023-06-26 23:38,11/16/2022,24.76kg,1.25m,0,0,0,5000,,,,,,,,,98.46%,64.0,97.21%,400000.0,182.0,Pelipper,,0.0,,,,,,,,,
1597,Wingull,,278,♀,419,80,14.0,10.0,15.0,86.7,20.0,20.0,,,,2023-06-26 23:39,5/27/2018,11.95kg,0.64m,0,0,0,2500,52.58%,1943.0,94.73%,31000.0,78.0,Pelipper,,0.0,98.00%,83.0,96.84%,475000.0,298.0,Pelipper,,0.0,32.70%,2757.0,90.66%,20500.0,19.0,Wingull,,0.0,
1598,Wingull,,278,♀,316,69,14.0,11.0,15.0,88.9,15.0,15.0,,,,2023-06-26 23:39,6/24/2023,8.02kg,0.58m,0,0,0,1900,63.39%,1500.0,95.25%,52400.0,98.0,Pelipper,,0.0,98.66%,56.0,97.37%,496400.0,318.0,Pelipper,,0.0,49.77%,2058.0,91.93%,41900.0,39.0,Wingull,,0.0,
1599,Wingull,,278,♂,206,59,1.0,11.0,14.0,57.8,11.0,11.0,,,,2023-06-26 23:39,6/9/2023,12.37kg,0.66m,0,0,0,1300,99.85%,7.0,99.18%,80000.0,128.0,Pelipper,,0.0,70.70%,1201.0,90.67%,508000.0,334.0,Pelipper,,0.0,98.49%,63.0,97.76%,76000.0,74.0,Wingull,,0.0,
1600,Wingull,,278,♀,383,80,2.0,13.0,14.0,64.4,20.0,20.0,,,,2023-06-26 23:39,6/9/2023,13.68kg,0.71m,0,0,0,2500,98.14%,77.0,98.11%,43000.0,88.0,Pelipper,,0.0,81.56%,756.0,92.17%,475000.0,298.0,Pelipper,,0.0,99.44%,24.0,98.41%,39000.0,34.0,Wingull,,0.0,
2571,Wingull,,278,♀,54,29,14.0,10.0,15.0,86.7,3.0,3.0,,,,2023-06-13 11:37,6/8/2023,14.87kg,0.7m,0,0,0,400,52.58%,1943.0,94.73%,75200.0,130.0,Pelipper,,0.0,98.00%,83.0,96.84%,519200.0,350.0,Pelipper,,0.0,32.70%,2757.0,90.66%,64700.0,71.0,Wingull,,0.0,
1605,Swellow,,277,♂,1595,122,10.0,15.0,13.0,84.4,30.0,30.0,Steel Wing,,,2023-06-26 23:38,6/3/2023,22.09kg,0.65m,0,0,0,5000,,,,,,,,,98.39%,67.0,96.81%,400000.0,182.0,Swellow,,0.0,,,,,,,,,
714,Swellow,,277,♀,368,58,14.0,13.0,13.0,88.9,7.0,7.0,Wing Attack,,,2023-07-12 15:25,6/4/2023,14.66kg,0.61m,0,0,0,800,31.99%,2786.0,94.01%,91700.0,90.0,Swellow,,0.0,98.95%,44.0,97.38%,515200.0,292.0,Swellow,,0.0,36.90%,2585.0,91.42%,3200.0,4.0,Swellow,,0.0,
561,Taillow,,276,♀,601,94,10.0,15.0,12.0,82.2,29.0,29.0,,,,2023-07-26 22:02,7/25/2023,,,0,0,0,5000,97.34%,110.0,93.32%,410000.0,190.0,Taillow,,0.0,97.51%,103.0,96.13%,410000.0,240.0,Swellow,,0.0,,,,,,,,,
2835,Taillow,,276,,344,74,7.0,14.0,15.0,80.0,17.0,17.0,,,,2023-06-07 01:05,6/4/2023,,,0,0,0,2500,96.43%,147.0,97.93%,74300.0,116.0,Swellow,,0.0,96.17%,158.0,95.31%,488800.0,310.0,Swellow,,0.0,93.46%,269.0,96.18%,41300.0,37.0,Taillow,,0.0,
4645,Taillow,,276,♂,390,76,14.0,15.0,15.0,97.8,18.0,18.0,,,,2023-03-01 03:32,2/26/2023,1.97kg,0.27m,0,0,0,2200,40.90%,2421.0,94.45%,56400.0,100.0,Swellow,,0.0,99.95%,3.0,99.50%,484400.0,306.0,Swellow,,0.0,74.80%,1033.0,93.89%,26400.0,24.0,Taillow,,0.0,
159,Shiftry,,275,♀,693,97,6.0,12.0,14.0,71.1,11.0,11.0,,,,2023-08-04 01:14,7/14/2023,,,0,0,0,1300,83.25%,687.0,96.66%,53500.0,55.0,Shiftry,,0.0,98.41%,66.0,98.71%,508000.0,284.0,Shiftry,,0.0,,,,,,,,,
506,Shiftry,,275,♂,943,113,5.0,14.0,12.0,68.9,15.0,15.0,,,,2023-07-30 13:43,7/29/2023,,,0,0,0,1900,77.29%,931.0,96.27%,41900.0,39.0,Shiftry,,0.0,99.39%,26.0,99.16%,496400.0,268.0,Shiftry,,0.0,,,,,,,,,
2570,Shiftry,,275,♂,2084,166,15.0,13.0,15.0,95.6,33.0,33.0,Razor Leaf,,,2023-06-13 11:37,6/5/2023,91.09kg,1.62m,0,0,0,7000,,,,,,,,,90.60%,386.0,97.31%,254000.0,150.0,Shiftry,,0.0,,,,,,,,,
693,Nuzleaf,,274,♂,49,30,5.0,13.0,11.0,64.4,2.0,2.0,Feint Attack,,,2023-07-16 00:19,7/15/2023,14.27kg,0.73m,0,0,0,200,97.56%,101.0,98.28%,68600.0,176.0,Shiftry,,0.0,94.87%,211.0,97.90%,519600.0,402.0,Shiftry,,0.0,94.21%,238.0,96.32%,25100.0,36.0,Nuzleaf,,0.0,
153,Seedot,,273,,115,48,5.0,13.0,10.0,62.2,8.0,8.0,,,,2023-08-04 01:15,6/1/2023,,,0,0,0,800,97.56%,101.0,98.28%,62600.0,189.0,Shiftry,,0.0,91.09%,366.0,97.36%,513600.0,415.0,Shiftry,,0.0,90.11%,406.0,96.63%,0.0,125.0,Shiftry,,0.0,
2569,Seedot,,273,♂,466,92,15.0,13.0,11.0,86.7,28.0,28.0,,,,2023-06-13 11:37,6/2/2023,2.08kg,0.42m,0,0,0,4500,98.12%,78.0,95.36%,419000.0,223.0,Nuzleaf,,0.0,79.68%,833.0,96.29%,320000.0,323.0,Shiftry,,0.0,26.59%,3007.0,89.05%,19000.0,16.0,Seedot,,0.0,
