Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
2026,Numel,,322,,187,58,13,2,12,60.0,7.0,7.0,,,,"2023-06-26 19:45",6/14/2023,,,0,0,0,800,2.08%,4011,91.39%,71200,122,Camerupt,,0,59.93%,1642,88.79%,515200,342,Camerupt,,0,66.76%,1362,94.22%,2400,53,Camerupt,,0,
2027,Kadabra,,64,,1483,93,4,9,15,62.2,27.0,27.0,,,,"2023-06-26 19:45",6/14/2023,,,0,0,0,6000,83.54%,675,96.27%,0,0,Kadabra,,0,97.92%,86,98.67%,33000,128,Alakazam,Normal,0,,,,,,,,,
2028,Litwick,,607,,551,88,7,7,5,42.2,22.0,22.0,,,,"2023-06-26 19:45",6/14/2023,,,0,0,0,0,34.09%,2700,94.61%,176000,209,Lampent,,0,20.85%,3242,94.28%,49500,169,Chandelure,,0,,,,,,,,,
2029,Rattata,Normal,19,,519,79,9,7,10,57.8,28.0,28.0,,,,"2023-06-26 19:45",6/15/2023,,,0,0,0,0,59.71%,1651,95.24%,89000,115,Raticate,Normal,0,68.38%,1296,88.86%,419000,223,Raticate,Normal,0,,,,,,,,,
2030,Zorua,Normal,570,,241,48,9,9,9,60.0,8.0,8.0,,,,"2023-06-26 19:45",6/15/2023,,,0,0,0,0,52.75%,1936,95.06%,46600,99,Zoroark,Normal,0,52.26%,1956,95.79%,316600,340,Zoroark,Normal,0,29.55%,2886,91.40%,21000,26,Zorua,Normal,0,
2031,Gloom,,44,,1007,105,12,7,14,73.3,22.0,22.0,,,,"2023-06-26 19:45",6/15/2023,,,0,0,0,0,51.94%,1969,95.25%,134000,130,Gloom,,0,89.87%,416,97.04%,464000,338,Bellossom,,0,,,,,,,,,
2032,Blaziken,Normal,257,,2283,145,6,10,9,55.6,30.0,30.0,,,,"2023-06-26 19:45",6/15/2023,,,0,0,0,9000,,,,,,,,,79.61%,836,97.01%,70000,74,Blaziken,Normal,0,,,,,,,,,
2033,Sceptile,Normal,254,,1513,108,12,10,10,71.1,20.0,20.0,,,,"2023-06-26 19:44",6/19/2023,,,0,0,0,3000,,,,,,,,,49.21%,2081,96.05%,153000,150,Sceptile,Normal,0,,,,,,,,,
2034,Sceptile,Normal,254,,814,81,3,14,12,64.4,11.0,11.0,,,,"2023-06-26 19:44",6/14/2023,,,0,0,0,0,84.54%,634,96.43%,33000,36,Sceptile,Normal,0,97.26%,113,98.66%,211000,218,Sceptile,Normal,0,,,,,,,,,
2035,Houndour,,228,♂,528,75,5,15,14,75.6,16.0,16.0,,,,"2023-06-26 19:44",5/23/2023,10.06kg,0.62m,0,0,0,1900,77.56%,920,96.25%,20100,68,Houndoom,Normal,0,98.41%,66,98.94%,232600,299,Houndoom,Normal,0,,,,,,,,,
2036,Houndour,,228,♀,14,13,1,1,13,33.3,1.0,1.0,,,,"2023-06-26 19:44",5/23/2023,7.3kg,0.58m,0,0,0,200,67.89%,1316,95.72%,56000,116,Houndoom,Normal,0,73.48%,1087,96.91%,370000,354,Houndoom,Normal,0,93.75%,257,97.36%,5600,63,Houndoom,Normal,0,
2037,Houndoom,Normal,229,♂,1431,118,0,6,13,42.2,21.0,21.0,,,,"2023-06-26 19:44",5/24/2023,37.51kg,1.35m,0,0,0,3500,98.80%,50,98.58%,6000,6,Houndoom,Normal,0,91.94%,331,97.96%,296000,244,Houndoom,Normal,0,,,,,,,,,
2038,Arbok,,24,♂,130,36,0,13,14,60.0,3.0,3.0,Acid,,,"2023-06-26 19:43",5/24/2023,72.03kg,3.36m,0,0,0,400,99.88%,6,99.57%,119200,118,Arbok,,0,74.80%,1033,90.67%,519200,300,Arbok,,0,99.95%,3,99.40%,9200,14,Arbok,,0,
2039,Charizard,Normal,6,,810,84,1,5,5,24.4,11.0,11.0,,,,"2023-06-26 19:43",6/15/2023,,,0,0,0,1300,56.85%,1768,95.04%,33000,36,Charizard,Normal,0,68.60%,1287,96.56%,211000,218,Charizard,Normal,0,,,,,,,,,
2040,Grimer,Normal,88,,483,98,14,6,14,75.6,13.0,13.0,,,,"2023-06-26 19:42",4/17/2023,,,0,1,0,2305,90.96%,371,95.98%,389100,213,Grimer,Normal,2,31.43%,2809,95.26%,92100,142,Muk,Normal,2,6.67%,3823,89.37%,0,0,Grimer,Normal,1,
2041,Grimer,Normal,88,♂,483,98,,,,24.4,14.5,14.5,,,,"2023-06-26 19:42",,29.05kg,0.86m,0,1,0,1921,48.76%,1494,95.89%,33601,89,Muk,Normal,1,54.95%,977,97.13%,168600,244,Muk,Normal,2,76.94%,320,96.74%,1921,3,Grimer,Normal,1,
2042,Ponyta,Normal,77,♂,206,43,2,7,14,51.1,5.0,5.0,,,,"2023-06-26 19:41",5/8/2023,22.8kg,0.91m,0,0,0,600,95.02%,205,97.72%,238600,254,Ponyta,Normal,0,87.81%,500,97.57%,459600,346,Rapidash,Normal,0,48.72%,2101,92.42%,3200,55,Rapidash,Normal,0,
2043,Abra,,63,♂,479,52,,,,35.6,14.5,14.5,,,,"2023-06-26 19:41",,20.05kg,0.86m,0,1,0,1921,75.51%,441,96.73%,100201,129,Kadabra,,1,86.61%,383,97.76%,57000,167,Alakazam,Normal,2,78.74%,570,95.60%,1921,3,Abra,,1,
2044,Abra,,63,♂,1037,74,13,12,13,84.4,28.0,28.0,,,,"2023-06-26 19:41",6/4/2023,30.91kg,1.08m,0,0,0,4500,97.48%,104,96.06%,419000,198,Abra,,0,53.46%,1907,95.99%,9000,133,Alakazam,Normal,0,,,,,,,,,
2045,Abra,,63,♀,561,54,14,14,12,88.9,15.0,15.0,,,,"2023-06-26 19:41",6/16/2023,19.78kg,0.89m,0,0,0,1900,98.78%,51,97.47%,496400,268,Abra,,0,68.11%,1307,96.55%,86400,203,Alakazam,Normal,0,,,,,,,,,
2046,Oddish,,43,,363,62,9,12,13,75.6,11.0,11.0,,,,"2023-06-26 19:40",6/20/2023,,,0,0,0,1300,76.17%,977,96.45%,57000,183,Bellossom,,0,95.07%,203,97.91%,508000,409,Bellossom,,0,70.53%,1208,93.91%,11600,16,Oddish,,0,
2047,Oddish,,43,♂,363,62,,,,18.2,12.5,12.5,,,,"2023-06-26 19:40",,4.81kg,0.42m,0,0,0,1300,63.74%,968,96.55%,330100,303,Gloom,,0,59.30%,591,97.30%,460100,403,Vileplume,,0,62.01%,923,94.46%,15300,18,Oddish,,0,
2048,Oddish,,43,♂,644,83,14,8,15,82.2,19.0,19.0,,,,"2023-06-26 19:40",6/21/2023,4.04kg,0.39m,0,0,0,2500,63.93%,1478,95.73%,10000,133,Vileplume,,0,92.41%,312,97.45%,450000,377,Bellossom,,0,,,,,,,,,
2049,Sneasel,Hisuian,215,,1117,93,11,10,11,71.1,20.0,20.0,,,,"2023-06-26 19:39",6/22/2023,,,0,0,0,3000,28.60%,2925,93.90%,43000,38,Sneasel,Hisuian,0,59.19%,1672,95.99%,56000,150,Sneasler,,0,,,,,,,,,
2050,Rattata,Normal,19,,254,55,10,12,13,77.8,13.0,13.0,,,,"2023-06-26 19:39",6/22/2023,,,0,0,0,1600,60.98%,1599,95.30%,136800,151,Raticate,Normal,0,93.94%,249,93.86%,502800,301,Raticate,Normal,0,76.65%,957,94.11%,62800,59,Rattata,Normal,0,
2051,Deino,,633,,292,67,5,7,11,51.1,11.0,11.0,,,,"2023-06-26 19:39",6/22/2023,,,0,0,0,1300,62.44%,1539,95.58%,136000,153,Zweilous,,0,58.07%,1718,96.00%,68000,192,Hydreigon,,0,65.10%,1430,93.61%,25800,30,Deino,,0,
2052,Slugma,,218,,360,67,10,14,10,75.6,15.0,15.0,,,,"2023-06-26 19:39",6/23/2023,,,0,0,0,2200,57.95%,1723,95.22%,158400,200,Magcargo,,0,90.21%,402,93.25%,496400,318,Magcargo,,0,54.90%,1848,92.77%,23900,22,Slugma,,0,
2053,Tyrogue,,236,,260,72,12,12,10,75.6,20.0,20.0,,,,"2023-06-26 19:39",6/23/2023,,,0,0,0,3000,52.31%,1954,95.09%,5000,29,Hitmonlee,,0,86.20%,566,96.80%,431000,273,Hitmonchan,,0,93.87%,252,95.18%,403000,248,Tyrogue,,0,
2054,Natu,,177,,240,48,15,14,8,82.2,8.0,8.0,,,,"2023-06-26 19:39",6/23/2023,,,0,1,0,0,63.91%,1479,95.47%,79326,150,Xatu,,1,98.93%,45,97.32%,402600,258,Xatu,,2,35.48%,2643,91.40%,0,50,Xatu,,1,
2055,Zubat,,41,,117,49,1,1,13,33.3,8.0,8.0,,,,"2023-06-26 19:38",6/23/2023,,,0,1,0,0,89.47%,432,96.77%,36100,57,Golbat,,2,76.39%,968,97.00%,223300,323,Crobat,,2,85.74%,585,96.05%,4322,33,Golbat,,1,
2056,Raticate,Alola,20,,1143,126,12,6,9,60.0,25.0,25.0,,,,"2023-06-26 19:38",6/23/2023,,,0,0,0,4500,29.99%,2868,93.86%,114000,112,Raticate,Alola,0,71.75%,1158,89.95%,444000,220,Raticate,Alola,0,,,,,,,,,
2057,Monferno,,391,,659,90,15,11,13,86.7,15.0,15.0,,,,"2023-06-26 19:38",6/23/2023,,,0,0,0,2200,40.22%,2449,94.26%,208400,214,Monferno,,0,34.53%,2682,95.32%,174400,270,Infernape,,0,,,,,,,,,
2058,Graveler,Normal,75,,785,82,12,11,13,80.0,15.0,15.0,,,,"2023-06-26 19:38",6/23/2023,,,0,0,0,2200,55.36%,1829,95.19%,81900,74,Graveler,Normal,0,62.17%,1550,96.39%,106400,194,Golem,Normal,0,,,,,,,,,
2059,Phantump,,708,,466,73,1,9,8,40.0,17.0,17.0,,,,"2023-06-26 19:38",6/23/2023,,,0,0,0,2500,87.59%,509,96.90%,27800,225,Trevenant,,0,82.59%,714,97.14%,376800,460,Trevenant,,0,88.23%,483,95.43%,4400,4,Phantump,,0,
2060,Aipom,,190,,269,57,2,13,8,51.1,8.0,8.0,,,,"2023-06-26 19:38",6/24/2023,,,0,1,0,0,95.34%,192,97.77%,70926,192,Ambipom,,1,95.95%,167,98.41%,598326,484,Ambipom,,1,98.36%,68,98.08%,0,100,Ambipom,,1,
2061,Nidoran♂,,32,,387,79,6,2,6,31.1,19.0,19.0,,,,"2023-06-26 19:38",6/24/2023,,,0,0,0,3000,37.70%,2552,94.06%,19000,142,Nidoking,,0,31.36%,2812,95.10%,368000,377,Nidoking,,0,44.22%,2285,92.39%,32500,29,Nidoran♂,,0,
2062,Umbreon,,197,,1201,137,13,14,15,93.3,20.0,20.0,,,,"2023-06-26 19:38",6/24/2023,,,0,0,0,3000,16.09%,3437,92.42%,27500,25,Umbreon,,0,99.54%,20,98.19%,475000,248,Umbreon,,0,,,,,,,,,
2063,Bonsly,,438,,710,87,11,15,10,80.0,20.0,20.0,,,,"2023-06-26 19:37",6/24/2023,,,0,0,0,3000,43.74%,2305,94.52%,31000,78,Sudowoodo,,0,94.41%,230,94.69%,475000,298,Sudowoodo,,0,,,,,,,,,
2064,Granbull,,210,,1694,138,13,6,1,44.4,25.0,25.0,,,,"2023-06-26 19:37",6/26/2023,,,0,0,0,4500,,,,,,,,,6.42%,3833,93.47%,282000,220,Granbull,,0,,,,,,,,,
2065,Nidorino,,33,,994,118,6,5,11,48.9,28.0,28.0,,,,"2023-06-26 19:37",6/26/2023,,,0,0,0,0,44.93%,2256,89.42%,419000,198,Nidorino,,0,47.86%,2136,95.73%,257000,298,Nidoking,,0,,,,,,,,,
2066,Geodude,Normal,74,,470,64,14,12,14,88.9,13.0,13.0,,,,"2023-06-26 19:37",6/26/2023,,,0,1,0,2305,99.98%,2,99.32%,400600,211,Geodude,Normal,2,54.65%,1858,96.12%,123364,253,Golem,Normal,1,23.30%,3142,91.18%,1921,3,Geodude,Normal,1,
2067,Goomy,,704,,531,83,13,10,12,77.8,20.0,20.0,,,,"2023-06-26 19:37",6/26/2023,,,0,0,0,3000,47.28%,2160,94.50%,43000,63,Sliggoo,Normal,0,54.77%,1853,95.97%,35000,156,Goodra,Normal,0,,,,,,,,,
2068,Exeggutor,Normal,103,,2531,170,5,8,12,55.6,33.0,33.0,,,,"2023-06-26 19:33",6/26/2023,,,0,0,0,11000,,,,,,,,,,,,,,,,,,,,,,,,,
2069,Swablu,,333,,537,90,15,14,14,95.6,23.0,23.0,,,,"2023-06-26 19:33",6/26/2023,,,0,0,0,4000,21.20%,3228,92.86%,22000,418,Altaria,Normal,0,99.85%,7,98.93%,458000,632,Altaria,Normal,0,,,,,,,,,
2070,Roggenrola,,524,,668,95,12,14,14,88.9,20.0,20.0,,,,"2023-06-26 19:32",6/26/2023,,,0,0,0,3000,35.19%,2655,94.15%,39000,84,Boldore,,0,81.49%,759,97.05%,51500,296,Gigalith,,0,,,,,,,,,
2071,Beautifly,,267,,1335,115,11,6,5,48.9,29.0,29.0,,,,"2023-06-26 19:32",6/26/2023,,,0,0,0,8000,17.07%,3397,93.50%,72000,72,Beautifly,,0,43.20%,2327,85.15%,410000,190,Beautifly,,0,,,,,,,,,
2072,Ledian,,166,♂,1057,117,6,12,14,71.1,30.0,30.0,,,,"2023-06-26 19:31",6/26/2023,,,0,0,0,5000,82.05%,736,92.02%,400000,182,Ledian,,0,82.05%,736,90.52%,400000,182,Ledian,,0,,,,,,,,,
2073,Swablu,,333,♀,281,68,10,7,15,71.1,13.0,13.0,,,,"2023-06-26 19:30",6/26/2023,,,0,0,0,1600,66.76%,1362,95.46%,79300,474,Altaria,Normal,0,87.20%,525,93.21%,502800,676,Altaria,Normal,0,52.28%,1955,92.11%,44800,44,Swablu,,0,
2074,Rhyhorn,,111,♀,248,62,13,0,5,40.0,6.0,6.0,,,,"2023-06-26 19:29",6/26/2023,,,0,0,0,600,52.48%,1947,94.58%,20000,151,Rhyperior,,0,22.88%,3159,94.28%,72400,199,Rhyperior,,0,44.86%,2259,91.97%,0,25,Rhydon,,0,
2075,Fomantis,,753,♀,270,64,13,0,5,40.0,15.0,15.0,,,,"2023-06-22 12:52",6/22/2023,,,0,0,0,1900,6.45%,3832,92.39%,41900,89,Lurantis,,0,21.90%,3199,93.04%,481400,318,Lurantis,,0,1.95%,4016,86.36%,72900,66,Fomantis,,0,
2076,Spritzee,,682,♂,143,55,2,8,5,33.3,5.0,5.0,,,,"2023-06-22 12:52",6/22/2023,,,0,0,0,600,86.40%,558,96.91%,73600,126,Aromatisse,,0,22.12%,3190,90.90%,517600,346,Aromatisse,,0,57.07%,1759,93.21%,25000,32,Spritzee,,0,
2077,Drifloon,,425,♀,543,116,10,14,5,64.4,17.0,17.0,,,,"2023-06-22 12:51",6/22/2023,,,0,0,0,2200,81.88%,743,96.03%,30800,78,Drifblim,,0,85.47%,596,96.58%,416800,310,Drifblim,,0,,,,,,,,,
2078,Sneasel,Hisuian,215,♂,861,85,7,2,14,51.1,16.0,16.0,,,,"2023-06-22 12:51",6/22/2023,,,0,0,0,1900,92.89%,292,97.55%,6000,106,Sneasler,,0,57.26%,1751,95.91%,82600,174,Sneasler,,0,,,,,,,,,
2079,Solrock,,338,,1975,157,14,14,7,77.8,31.0,31.0,,,,"2023-06-22 12:50",6/22/2023,,,0,0,0,6000,,,,,,,,,80.66%,793,96.32%,318000,174,Solrock,,0,,,,,,,,,
2080,Solrock,,338,,1949,163,6,10,11,60.0,33.0,33.0,,,,"2023-06-22 12:48",6/22/2023,,,0,0,0,0,,,,,,,,,76.26%,973,95.98%,366000,150,Solrock,,0,,,,,,,,,
2081,Aron,,304,,527,77,10,10,13,73.3,15.0,15.0,,,,"2023-06-22 12:48",6/22/2023,,,0,0,0,2200,59.51%,1659,95.31%,12000,137,Aggron,Normal,0,59.37%,1665,96.20%,101400,215,Aggron,Normal,0,,,,,,,,,
2082,Sandshrew,Alola,27,,280,53,15,14,5,75.6,8.0,8.0,,,,"2023-06-22 12:47",6/22/2023,,,0,1,0,0,21.81%,3203,93.49%,59526,130,Sandslash,Alola,1,44.91%,2257,95.15%,436326,434,Sandslash,Alola,1,37.58%,2557,92.22%,16804,30,Sandshrew,Alola,1,
2083,Drifloon,,425,,766,136,11,14,1,57.8,24.0,24.0,,,,"2023-06-22 12:44",6/22/2023,,,0,0,0,4500,83.30%,685,89.76%,451000,226,Drifloon,,0,77.80%,910,95.98%,379000,276,Drifblim,,0,,,,,,,,,
2084,Sneasel,Hisuian,215,,1080,91,12,14,11,82.2,19.0,19.0,,,,"2023-06-22 12:44",6/22/2023,,,0,0,0,3000,32.19%,2778,94.07%,44000,38,Sneasel,Hisuian,0,46.23%,2203,95.51%,56500,150,Sneasler,,0,,,,,,,,,
2085,Mareep,,179,,281,68,12,5,8,55.6,11.0,11.0,,,,"2023-06-22 12:28",6/22/2023,,,0,0,0,1300,56.17%,1796,95.49%,30500,159,Ampharos,Normal,0,13.53%,3542,94.68%,163000,283,Ampharos,Normal,0,28.35%,2935,90.28%,30500,34,Mareep,,0,
2086,Ledyba,,165,,458,81,9,14,2,55.6,25.0,25.0,,,,"2023-06-22 12:27",6/22/2023,,,0,0,0,4500,58.56%,1698,88.33%,444000,245,Ledian,,0,58.56%,1698,86.88%,444000,245,Ledian,,0,35.63%,2637,90.02%,16000,14,Ledyba,,0,
2087,Petilil,,548,,641,94,0,6,11,37.8,26.0,26.0,,,,"2023-06-22 12:27",6/22/2023,,,0,0,0,0,23.76%,3123,78.56%,436000,214,Petilil,,0,84.79%,624,97.56%,337000,264,Lilligant,Normal,0,,,,,,,,,
2088,Cottonee,,546,,227,62,7,12,9,62.2,13.0,13.0,,,,"2023-06-22 12:27",6/22/2023,,,0,0,0,0,82.71%,709,96.33%,83800,128,Whimsicott,,0,72.48%,1128,90.72%,502800,326,Whimsicott,,0,64.93%,1437,92.87%,88300,82,Cottonee,,0,
2089,Exeggutor,Normal,103,♂,1066,109,9,10,11,66.7,13.0,13.0,,,,"2023-06-22 12:24",6/22/2023,,,0,0,0,1600,48.91%,2093,94.60%,18400,20,Exeggutor,Normal,0,45.76%,2222,95.75%,107800,98,Exeggutor,Normal,0,,,,,,,,,
2090,Wailmer,,320,♂,306,103,14,8,0,48.9,8.0,8.0,,,,"2023-06-22 12:23",6/22/2023,,,0,1,0,0,51.65%,1981,92.53%,301800,213,Wailmer,,2,80.44%,802,94.65%,402600,573,Wailord,,2,24.27%,3102,89.05%,0,400,Wailord,,1,
2091,Bunnelby,,659,♂,421,95,8,6,13,60.0,32.0,32.0,,,,"2023-06-22 12:21",6/22/2023,,,0,0,0,6000,70.38%,1214,95.09%,279000,212,Diggersby,,0,66.28%,1382,88.98%,378000,212,Diggersby,,0,69.38%,1255,91.56%,216000,162,Bunnelby,,0,
2092,Ledyba,,165,♀,496,89,6,3,5,31.1,29.0,29.0,,,,"2023-06-22 12:20",6/22/2023,,,0,0,0,5000,17.14%,3394,82.45%,410000,215,Ledian,,0,17.14%,3394,81.10%,410000,215,Ledian,,0,39.80%,2466,90.43%,0,0,Ledyba,,0,
2093,Petilil,,548,♀,38,21,4,8,1,28.9,2.0,2.0,,,,"2023-06-22 12:19",6/22/2023,,,0,0,0,200,18.88%,3323,93.06%,58600,117,Lilligant,Normal,0,44.15%,2288,95.83%,433600,352,Lilligant,Normal,0,67.89%,1316,93.48%,44600,54,Petilil,,0,
2094,Cottonee,,546,♀,429,84,9,4,6,42.2,25.0,25.0,,,,"2023-06-22 12:19",6/22/2023,,,0,0,0,4000,41.71%,2388,94.15%,29500,76,Whimsicott,,0,36.19%,2614,86.59%,444000,270,Whimsicott,,0,32.97%,2746,89.63%,34000,30,Cottonee,,0,
2095,Metang,,375,,694,85,10,10,10,66.7,15.0,15.0,,,,"2023-06-21 23:57",6/21/2023,,,0,0,0,2200,46.62%,2187,94.80%,151400,142,Metang,,0,74.95%,1027,96.70%,45400,142,Metagross,,0,,,,,,,,,
2096,Stunky,,434,,879,122,12,6,10,62.2,29.0,29.0,,,,"2023-06-21 23:56",6/21/2023,,,0,0,0,8000,67.96%,1313,86.37%,410000,190,Stunky,,0,61.59%,1574,94.86%,380000,240,Skuntank,,0,,,,,,,,,
2097,Fletchinder,,662,,813,105,3,15,14,71.1,21.0,21.0,,,,"2023-06-21 23:55",6/21/2023,,,0,0,0,3500,98.71%,54,98.38%,412000,244,Fletchinder,,0,89.30%,439,93.72%,470000,344,Talonflame,,0,,,,,,,,,
2098,Oddish,,43,,655,84,8,11,14,73.3,20.0,20.0,,,,"2023-06-21 23:55",6/21/2023,,,0,0,0,0,71.77%,1157,96.27%,153000,175,Gloom,,0,73.80%,1074,96.69%,256000,373,Vileplume,,0,,,,,,,,,
2099,Oddish,,43,,1002,101,11,4,8,51.1,33.0,33.0,,,,"2023-06-21 23:52",6/21/2023,,,0,0,0,0,15.80%,3449,93.30%,69000,109,Gloom,,0,25.27%,3061,94.72%,192000,275,Vileplume,,0,,,,,,,,,
2100,Yanma,,193,♀,491,80,7,9,5,46.7,13.0,13.0,,,,"2023-06-21 23:51",6/21/2023,,,0,0,0,1600,74.77%,1034,94.92%,502800,276,Yanma,,0,57.26%,1751,96.19%,150800,242,Yanmega,,0,45.62%,2228,92.38%,0,0,Yanma,,0,
2101,Spinarak,,167,♀,645,99,5,7,12,53.3,34.0,34.0,,,,"2023-06-21 23:49",6/21/2023,,,0,0,0,0,78.34%,888,96.50%,14000,66,Ariados,,0,54.63%,1859,87.19%,352000,184,Ariados,,0,,,,,,,,,
2102,Foongus,,590,♂,239,74,5,7,7,42.2,10.0,10.0,,,,"2023-06-21 23:48",6/21/2023,,,0,0,0,1000,66.40%,1377,95.27%,82000,130,Amoonguss,,0,35.60%,2638,86.81%,510000,336,Amoonguss,,0,54.58%,1861,92.76%,37500,40,Foongus,,0,
2103,Lunatone,,337,,1547,147,7,6,14,60.0,25.0,25.0,,,,"2023-06-21 23:48",6/21/2023,,,0,0,0,4500,,,,,,,,,66.40%,1377,95.16%,444000,220,Lunatone,,0,,,,,,,,,
2104,Lunatone,,337,,1355,137,2,15,12,64.4,22.0,22.0,Confusion,,,"2023-06-21 23:47",6/17/2023,119.07kg,0.84m,0,0,0,3000,92.28%,317,97.02%,13000,12,Lunatone,,0,91.40%,353,97.30%,464000,238,Lunatone,,0,,,,,,,,,
2105,Lunatone,,337,,406,75,3,3,10,35.6,7.0,7.0,Rock Throw,,,"2023-06-21 23:47",6/21/2023,84.11kg,0.76m,0,0,0,800,60.76%,1608,95.03%,71200,72,Lunatone,,0,19.68%,3290,89.87%,515200,292,Lunatone,,0,97.41%,107,98.06%,2400,3,Lunatone,,0,
2106,Wailmer,,320,,260,100,2,15,11,62.2,7.0,7.0,,,,"2023-06-21 23:47",6/10/2023,,,0,0,0,0,99.68%,14,99.22%,500200,292,Wailmer,,0,81.86%,744,94.93%,515200,692,Wailord,,0,98.12%,78,97.83%,12400,16,Wailmer,,0,
2107,Wailmer,,320,,308,109,5,15,14,75.6,8.0,8.0,,,,"2023-06-21 23:47",6/7/2023,,,0,0,0,1000,97.70%,95,97.97%,427600,290,Wailmer,,0,94.46%,228,97.50%,513600,690,Wailord,,0,86.06%,572,95.42%,9500,12,Wailmer,,0,
2108,Wailmer,,320,♂,321,116,0,7,15,48.9,9.0,9.0,,,,"2023-06-21 23:46",6/7/2023,81.75kg,1.75m,0,0,0,1000,96.75%,134,97.83%,76000,474,Wailord,,0,35.63%,2637,87.65%,512000,688,Wailord,,0,66.81%,1360,93.75%,10800,14,Wailmer,,0,
2109,Wailmer,,320,♂,506,139,5,15,12,71.1,13.0,13.0,,,,"2023-06-21 23:46",6/9/2023,128.04kg,2.05m,0,0,0,1600,98.14%,77,98.15%,430800,276,Wailmer,,0,90.92%,373,96.86%,502800,676,Wailord,,0,,,,,,,,,
2110,Wailmer,,320,♂,567,144,3,15,3,46.7,15.0,15.0,,,,"2023-06-21 23:46",6/7/2023,125.93kg,1.99m,0,0,0,1900,98.51%,62,98.34%,52400,448,Wailord,,0,74.19%,1058,93.56%,496400,668,Wailord,,0,,,,,,,,,
2111,Wailmer,,320,♂,896,194,1,6,14,46.7,25.0,25.0,,,,"2023-06-21 23:46",6/12/2023,220.27kg,2.44m,0,0,0,4000,91.18%,362,96.95%,8000,406,Wailord,,0,31.09%,2823,86.93%,444000,620,Wailord,,0,,,,,,,,,
2112,Aron,,304,♀,83,32,1,1,14,35.6,3.0,3.0,,,,"2023-06-21 23:46",5/8/2023,74.2kg,0.46m,0,0,0,400,82.47%,719,96.58%,39200,173,Aggron,Normal,0,87.67%,506,97.56%,167200,291,Aggron,Normal,0,90.67%,383,95.82%,8200,38,Lairon,,0,
2113,Aron,,304,♂,523,80,5,0,13,40.0,16.0,16.0,,,,"2023-06-21 23:46",5/11/2023,44.89kg,0.35m,0,0,0,1900,90.62%,385,97.23%,12600,137,Aggron,Normal,0,59.29%,1668,96.19%,126600,239,Aggron,Normal,0,,,,,,,,,
2114,Seedot,,273,♀,115,48,,,,17.0,9.0,9.0,,,,"2023-06-21 23:45",,6.31kg,0.67m,0,0,0,800,47.16%,307,97.44%,72000,196,Shiftry,,0,5.47%,3567,88.10%,512000,413,Shiftry,,0,66.53%,530,95.22%,468000,288,Seedot,,0,
2115,Seedot,,273,♀,211,64,12,14,13,86.7,13.0,13.0,,,,"2023-06-21 23:45",6/12/2023,5.36kg,0.57m,0,0,0,1600,84.62%,631,96.74%,44800,169,Shiftry,,0,90.65%,384,97.31%,416800,401,Shiftry,,0,69.01%,1270,93.70%,4800,31,Nuzleaf,,0,
2116,Zigzagoon,Galarian,263,,116,50,10,11,10,68.9,9.0,9.0,,,,"2023-06-21 23:45",6/2/2023,,,0,0,0,1000,59.17%,1673,95.18%,206000,235,Linoone,Galarian,0,59.05%,1678,96.20%,242000,383,Obstagoon,,0,91.75%,339,94.87%,440000,288,Zigzagoon,Galarian,0,
2117,Zigzagoon,Galarian,263,♂,116,50,,,,37.0,10.0,10.0,,,,"2023-06-21 23:45",,21.89kg,0.47m,0,0,0,1000,51.24%,424,97.05%,43000,170,Obstagoon,,0,45.35%,839,97.15%,313000,411,Obstagoon,,0,37.13%,598,95.83%,3300,29,Linoone,Galarian,0,
2118,Lunatone,,337,,660,92,15,15,12,93.3,10.0,10.0,,,,"2023-06-21 23:44",6/21/2023,,,0,0,0,0,40.98%,2418,94.12%,49000,51,Lunatone,,0,85.47%,596,96.72%,398000,286,Lunatone,,0,,,,,,,,,
2119,Oddish,,43,,490,69,13,8,7,62.2,15.0,15.0,,,,"2023-06-21 23:44",6/21/2023,,,0,0,0,2200,49.82%,2056,95.10%,29400,152,Vileplume,,0,73.63%,1081,94.47%,496400,393,Bellossom,,0,11.67%,3618,89.59%,0,0,Oddish,,0,
2120,Oddish,,43,♀,250,52,5,11,11,60.0,8.0,8.0,,,,"2023-06-21 23:44",6/21/2023,6.68kg,0.58m,0,0,0,1000,87.84%,499,97.34%,225600,261,Gloom,,0,91.53%,348,97.72%,339600,415,Vileplume,,0,81.66%,752,94.81%,19100,24,Oddish,,0,
2121,Oddish,,43,♀,731,91,4,10,15,64.4,23.0,23.0,,,,"2023-06-21 23:43",6/1/2023,8.95kg,0.61m,0,0,0,3500,96.24%,155,98.30%,170000,203,Gloom,,0,86.37%,559,97.34%,272000,357,Vileplume,,0,,,,,,,,,
